username;created_at;full_text;label
jokowi;Thu Aug 29 12:31:17 +0000 2024;Saya mengapresiasi kualitas Gedung Pelayanan Kesehatan Ibu dan Anak di Rumah Sakit Hasan Sadikin (RSHS) yang hari ini diresmikan. Semoga ini menjadi standar pelayanan kesehatan ibu dan anak di Indonesia. Peningkatan kualitas pelayanan kesehatan di dalam negeri sangat penting https://t.co/kpzAdrdel2;toleran
jokowi;Thu Aug 29 10:40:46 +0000 2024;Hari ini saya meresmikan penggantian 16 Jembatan Callender Hamilton (CH) Jembatan Ciloseh di Kota Tasikmalaya dan pelaksanaan Instruksi Presiden Jalan Daerah di Jawa Barat. Pembangunan dan perbaikan infrastruktur ini bertujuan untuk meningkatkan konektivitas aksesibilitas https://t.co/Wue2LfOEea;toleran
jokowi;Wed Aug 28 13:27:56 +0000 2024;Pemerintah terus menyalurkan bantuan beras bagi penerima manfaat untuk menjaga kebutuhan pangan sepanjang tahun. Saya pastikan beras yang disalurkan adalah beras premium berkualitas terbaik. Penyaluran berikutnya akan dilakukan pada awal Oktober dan Desember 2024. *** Foto: Vico https://t.co/dFI2wgq94b;toleran
jokowi;Wed Aug 28 07:15:32 +0000 2024;Hari ini Gedung Pelayanan Kesehatan Ibu dan Anak di RS Sardjito Yogyakarta saya resmikan sebagai bagian dari upaya pemerintah untuk meningkatkan kualitas layanan kesehatan ibu dan anak. Indonesia masih menempati peringkat ke-9 dan ke-7 tertinggi untuk angka kematian ibu dan anak. https://t.co/2pTo1BZuQE;toleran
jokowi;Tue Aug 27 11:00:58 +0000 2024;Kami membahas kesiapan penyelenggaraan Indonesia-Africa Forum (IAF) di Provinsi Bali 1-3 September. Forum ini akan dihadiri 51 negara 28 negara diantaranya dari kawasan Afrika dan diperkirakan kurang lebih 1.500 peserta. Di sisi lain, Organisasi Kesehatan Dunia atau WHO untuk yang kedua kalinya telah menetapkan wabah Mpox dengan status kedaruratan kesehatan masyarakat yang meresahkan dunia. Saya menginstruksikan semua untuk meningkatkan pengawasan kesehatan di pintu-pintu masuk kedatangan Internasional. Langkah ini tidak hanya dari Kementerian Kesehatan saja, tetapi juga dilakukan oleh kementerian/lembaga lainnya. Pengalaman pandemi Covid yang lalu, bisa dijadikan rujukan sehingga saya minta segera untuk dibuat protokol kesehatan dan disosialisasikan secara masif. https://t.co/6locgbYAXM;toleran
jokowi;Mon Aug 26 11:33:56 +0000 2024;Pasar Pasir Gitung di Kota Bandar Lampung telah selesai direvitalisasi oleh pemerintah. Proses revitalisasi ini bertujuan untuk meningkatkan kenyamanan bagi para penjual dan pembeli sehingga diharapkan aktivitas perdagangan semakin berkembang. https://t.co/ltTq8LW6MW;toleran
jokowi;Mon Aug 26 09:35:33 +0000 2024;Sistem Penyediaan Air Minum (SPAM) Kota Bandar Lampung merupakan salah satu proyek strategis nasional di Provinsi Lampung dan sudah dikerjakan sejak tahun 2020. Keberadaan SPAM ini merupakan bagian dari upaya pemerintah untuk meningkatkan akses air bersih bagi masyarakat di daerah. https://t.co/LNpswhN5JC;toleran
jokowi;Mon Aug 26 06:38:02 +0000 2024;Hari ini saya meresmikan Bendungan Margatiga di Kabupaten Lampung Timur ini adalah bendungan ke-44 yang dibangun dalam 10 tahun terakhir. Bendungan ini akan memberikan manfaat besar mulai dari irigasi lahan pertanian hingga pengurangan risiko banjir. Bendungan Margatiga memiliki luas genangan 2.313 hektar dan kapasitas tampung 42 juta meter kubik, dengan nilai investasi Rp 846 miliar. Saya meyakini bendungan ini akan memberi banyak manfaat, salah satunya meningkatkan produktivitas para petani di sekitarnya. https://t.co/NTL3hGJLxl;toleran
jokowi;Tue Aug 20 06:29:26 +0000 2024;Kualitas dan integritas pemilu barus menjadi fokus utama yang kita kawal dalam kesiapan penyelenggaraan Pemilihan Kepala Daerah (Pilkada) Tahun 2024. Peningkatan fungsi pengawasan serta tranparansi perlu dilakukan untuk kesuksesan Pilkada mendatang. Saya yakin pilkada serentak akan berjalan dengan sukses. https://t.co/K3g01u5vQO;toleran
jokowi;Mon Aug 19 10:05:11 +0000 2024;Mengawali pekan dengan Sidang Kabinet Paripurna perdana dilanjutkan dengan peresmikan serangkaian groundbreaking dan peninjauan termasuk Pengukuhan Paskibraka di IKN. Serta Penganugerahan Tanda Kehormatan Republik Indonesia dan Menyambut para Atlet Indonesia. https://t.co/rUfg7bJIS3;toleran
jokowi;Mon Aug 19 07:49:21 +0000 2024;Selain melantik Menteri dan wakil Menteri hari ini saya juga resmi melantik tiga pejabat negara. Bapak Dadan Hindayana sebagai Kepala Badan Gizi Nasional Bapak Taruna Ikrar sebagai Kepala Badan Pengawas Obat dan Makanan (BPOM) dan Bapak Hasan Nasbi sebagai Kepala Kantor komunikasi presiden. Selamat menjalankan tugas dan tanggung jawab dengan munjunjung tinggi etika jabatan sebagai bentuk pengabdian kepada bangsa dan negara. https://t.co/FYcg5xNsXA;toleran
jokowi;Mon Aug 19 07:13:10 +0000 2024;Selamat kepada tiga menteri dan satu wakil menteri Kabinet Indonesia Maju yang hari ini baru saja dilantik, yakni Bapak Supratman Andi Agtas sebagai Menteri Hukum dan Hak Asasi Manusia, Bapak Rosan Perkasa Roeslani sebagai Menteri Investasi/Kepala Badan Koordinasi Penanaman Modal, Bapak Bahlil Lahadalia sebagai Menteri Energi dan Sumber Daya Mineral, dan Bapak Angga Raka Prabowo sebagai Wakil Menteri Komunikasi dan Informatika. Selamat menjalankan tugas dan amanah dengan menjunjung tinggi etika jabatan dan rasa tanggung jawab kepada bangsa dan negara. https://t.co/crl3ExX8Jq;toleran
jokowi;Mon Aug 19 05:51:07 +0000 2024;Terima kasih kepada Pemerintah Palestina atas penghargaan Grand Collar Order of the State of Palestine yang disampaikan oleh Utusan Khusus Presiden Palestina Riyad Al Maliki. Indonesia selalu mendukung perjuangan rakyat Palestina secara tegas dan konsisten. Kami akan terus mendorong gencatan senjata, terus memberikanbantuan kemanusiaan, serta yang terpenting memperjuangkan pengakuan internasional dan keanggotaan penuh Palestina di PBB. https://t.co/MxgAI86CyU;toleran
jokowi;Sat Aug 17 14:36:07 +0000 2024;Penurunan Bendera Sang Merah Putih di Istana Negara IKN dan Istana Merdeka Jakarta menutup rangkaian Peringatan Hari Kemerdekaan ke-79 RI. Upacara berlangsung lancar di kedua lokasi dan saya yakin semangat kemerdekaan terasa di seluruh pelosok negeri. Merdeka! *** Foto: Muchlis https://t.co/aDRWTYLLoh;toleran
jokowi;Sat Aug 17 13:00:43 +0000 2024;Dentuman meriam perdana dan pengibaran bendera pertama di IKN menggetarkan semangat kebangsaan. Di tanah ini semangat kemerdekaan terus berkibar bersama komitmen untuk membangun Indonesia yang lebih hijau dan sejahtera. Nusantara Baru Indonesia Maju! https://t.co/1Ee8PE7vBj;toleran
jokowi;Sat Aug 17 11:07:04 +0000 2024; Nusantara Baru Indonesia Maju menandai awal tiga transisi besar Indonesia: penyambutan ibu kota baru pergantian kepemimpinan dan persiapan menuju Indonesia Emas 2045. Hari ini untuk pertama kalinya dalam sejarah Upacara Peringatan Detik-Detik Proklamasi dalam rangka HUT NKRI https://t.co/BpUvajBTwT;toleran
jokowi;Sat Aug 17 03:42:49 +0000 2024;Sebelum puncak peringatan Hari Kemerdekaan ke-79 RI saya mengajak para pimpinan lembaga negara untuk mengunjungi beberapa infrastruktur penting di IKN. Dari Sumbu Kebangsaan simbol keberagaman dan persatuan bangsa hingga Istana Garuda yang baru selesai dibangun. https://t.co/bmblfEqJXc;toleran
jokowi;Sat Aug 17 02:01:40 +0000 2024;Kemerdekaan yang kita nikmati hari ini tak lepas dari jasa para pahlawan. Dalam Apel Kehormatan dan Renungan Suci di IKN, kami memberikan penghormatan setinggi-tingginya atas pengorbanan tulus dan suci mereka demi nusa dan bangsa. Doa, syukur, dan penghormatan kami persembahkan untuk mengenang para pahlawan. Semoga semangat persatuan dan cinta Tanah Air selalu mengalir dalam diri setiap anak bangsa. https://t.co/MwYpo5WF8i;toleran
jokowi;Fri Aug 16 15:00:43 +0000 2024;Saya berangkat ke Kalimantan Timur untuk memimpin Apel Kehormatan dan Renungan Suci di IKN malam ini. Bersama Ibu Iriana Joko Widodo Panglima TNI Kapolri dan menteri terkait kegiatan ini akan dilaksanakan di Taman Kusuma Bangsa. Esok harinya kami akan menghadiri Upacara kemerdekaan https://t.co/YwO5CvRhpo;toleran
jokowi;Fri Aug 16 11:32:35 +0000 2024;Ini adalah tahun terakhir saya menyampaikan pidato di Sidang Tahunan MPR RI. Mengenakan busana demang Betawi saya merefleksikan capaian kita selama 10 tahun terakhir. Kita telah membangun fondasi baru dengan pendekatan Indonesiasentris memperluas infrastruktur ke daerah https://t.co/q5Ws5WylXq;toleran
jokowi;Thu Aug 15 07:18:11 +0000 2024;Atas nama bangsa dan rakyat Indonesia saya mengucapkan terima kasih sebesar-besarnya kepada para atlet yang telah berjuang di Olimpiade Paris 2024. Veddriq Leonardo dari panjat tebing, Rizki Juniansyah dari angkat besi, dan Gregoria Mariska Tunjung dari bulu tangkis telah berhasil membawa pulang medali ke Tanah Air. Sebagai bentuk apresiasi, pemerintah telah menyiapkan bonus untuk para atlet dan pelatih yang berprestasi di Olimpiade ini. Semoga pencapaian ini memberikan motivasi bagi atlet Indonesia lainnya untuk terus berjuang dan mencetak prestasi di ajang internasional yang akan datang. https://t.co/vxr6DiIkUq;toleran
jokowi;Thu Aug 15 00:17:00 +0000 2024;Di Istana Negara Jakarta hari ini saya menganugerahkan Tanda Jasa dan Tanda Kehormatan Republik Indonesia kepada 64 tokoh. Tanda Jasa Medali Kepeloporan dan Tanda Kehormatan Bintang Republik Indonesia Utama, Bintang Mahaputera, Bintang Jasa, dan Bintang Budaya Parama Dharma ini dianugerahkan dalam rangka Peringatan Hari Ulang Tahun Ke-79 Kemerdekaan RI. Penganugerahan ini merupakan bentuk penghormatan atas kontribusi yang telah diberikan kepada bangsa. Semoga ini bisa menjadi motivasi bagi kita semua untuk selalu memberikan yang terbaik bagi Indonesia. https://t.co/k6bzYYQduR;toleran
jokowi;Wed Aug 14 09:58:24 +0000 2024;Pembangunan ibu kota baru semakin nyata. Pagi ini saya meresmikan Plaza Seremoni Sumbu Kebangsaan sebuah pencapaian penting dalam pembangunan IKN. Sumbu Kebangsaan adalah ruang terbuka yang melambangkan keharmonisan hubungan antara manusia dengan Tuhan alam dan sesama. https://t.co/o8rZe83q9v;toleran
jokowi;Tue Aug 13 16:28:26 +0000 2024;Hari ini saya mengukuhkan 76 pelajar menjadi anggota Pasukan Pengibar Bendera Pusaka (Paskibraka) Tahun 2024 di Istana Negara Ibu Kota Nusantara (IKN). 76 pelajar dari 38 provinsi ini akan bertugas mengibarkan Bendera Sang Merah Putih untuk pertama kalinya di ibu kota baru. https://t.co/iAAml8PGUZ;toleran
jokowi;Tue Aug 13 15:11:37 +0000 2024;Salah satu moda transportasi baru yang ramah lingkungan di IKN adalah Autonomous Rail Transit (ART) atau Trem Otonom Nusantara. Trem ini merupakan bagian dari komitmen pemerintah untuk menerapkan transportasi berbasis energi hijau di IKN. Trem sudah bisa beroperasi dan siap digunakan pada peringatan Hari kemerdekaan nanti. https://t.co/DRUepgHPVO;toleran
jokowi;Tue Aug 13 15:00:42 +0000 2024;Pemerintah berkomitmen mendukung perkembangan sepak bola nasional dengan menyediakan fasilitas yang memadai untuk timnas di IKN. Saat ini beberapa fasilitas di Pusat Pelatihan PSSI sedang dipersiapkan. Dua setengah lapangan dengan spesifikasi berbeda sudah hampir rampung. https://t.co/f39juNCvby;toleran
jokowi;Tue Aug 13 07:13:52 +0000 2024;Saya menekankan bahwa IKN adalah simbol kemampuan bangsa untuk membangun kota yang sesuai dengan visi masa depan Indonesia kepada para kepala daerah. IKN bukan hanya pusat pemerintahan baru tetapi juga contoh kota masa depan dengan konsep forest city kota yang didominasi oleh lingkungan hijau. IKN dirancang sebagai smart city yang didukung teknologi modern dan liveable city yang nyaman dan sehat untuk ditinggali. Saya mendorong para kepala daerah untuk menerapkan konsep ini dalam pengembangan wilayah di daerah. Pembangunan yang direncanakan dan dieksekusi dengan matang akan memberikan maanfaat bagi masyarakat. Saat ini sudah 55 investor yang terlibat dalam pengembangan proyek IKN di berbagai sektor dan akan terus bertambah. Saya mengajak para kepala daerah untuk mempermudah proses investasi agar manfaat dari pembangunan bisa dirasakan di seluruh wilayah Indonesia. https://t.co/qvcSpgynZj;toleran
jokowi;Mon Aug 12 14:20:44 +0000 2024;Hari ini saya meninjau modul hunian ASN yang dirancang secara modern dan berbasis teknologi sebagai bagian dari konsep smart city di ibu kota baru. Hunian ini akan dikelola melalui platform digital hasil kerja sama Kementerian PUPR dan Bank Negara Indonesia. https://t.co/3jepuhYDOZ;toleran
jokowi;Mon Aug 12 14:12:30 +0000 2024;Hari ini saya meresmikan Taman Kusuma Bangsa di IKN sebagai penghormatan kepada para pahlawan terutama Bung Karno dan Bung Hatta. Taman ini adalah bagian penting dari kawasan beranda Nusantara yang dilengkapi dengan sayap pelindung dan tiang bendera. Tiang bendera setinggi 79 meter ini memegang rekor MURI sebagai yang tertinggi di Indonesia https://t.co/7Akbtg8lXJ;toleran
jokowi;Mon Aug 12 13:48:34 +0000 2024;Pembangunan Nusantara International Convention Center and Hotel oleh Royal Golden Eagle (RGE) di IKN sangat penting untuk penyediaan fasilitas di IKN, terutama menjelang peringatan HUT ke-79 Kemerdekaan RI. Jumlah tamu undangan peringatan HUT RI ke-79 di IKN berjumlah 1.300 orang, desesuaikan dengan fasilitas penginapan yang ada saat ini. Pembangunan Nusantara International Convention Center and Hotel akan menambah kapasitas penginapan sehingga di masa depan dapat mengakomodir 8.000 undangan. https://t.co/iuemjTWyLf;toleran
jokowi;Mon Aug 12 13:18:35 +0000 2024;Saya mengapresiasi desain Swiss-Belhotel Nusantara yang selaras dengan visi IKN sebagai forest city. Hotel ini akan memiliki 197 kamar dan dijadwalkan selesai dalam 15 bulan. Swiss-Belhotel Nusantara akan menjadi salah satu ikon penginapan di IKN yang mendukung konsep keberlanjutan dan diusung pemerintah. https://t.co/u7J7UPKI6f;toleran
jokowi;Mon Aug 12 11:47:04 +0000 2024;Hari ini saya meletakkan batu pertama untuk pembangunan Bank Central Asia (BCA) IKN. Investasi ini menunjukkan kepercayaan BCA bahwa IKN merupakan investasi yang potensial. Saya mengajak investor dalam negeri lain untuk turut serta membangun IKN. Pemerintah berkomitmen mempercepat pembangunan infrastruktur di sekitar area IKN, agar akses menjadi lebih mudah dan cepat. Pembangunan di luar kawasan inti pemerintahan akan dimulai Januari tahun depan dengan dukungan penuh oleh Presiden Terpilih Bapak Prabowo Subianto. Pengurusan Hak Guna Bangunan (HGB) juga akan dipercepat, dengan target maksimal 11 hari setelah penandatanganan Perjanjian Kerja Sama. Dengan percepatan pembangunan dan dukungan pemerintah, saya optimis IKN akan menjadi pusat pertumbuhan ekonomi baru yang menarik bagi investor domestik dan internasional. https://t.co/rZRWoUoQz3;toleran
jokowi;Mon Aug 12 11:23:12 +0000 2024;"Saya mengapresiasi investasi PT Intiland dalam membangun proyek besar seperti Grand Whiz Nusantara Nusantara Quarter dan Royale Nusantara Golf Resort &amp; Residence. Groundbreaking ini merupakan langkah penting dalam pengembangan IKN sebagai pusat pemerintahan baru Indonesia. https://t.co/R8dAZwcb3T";toleran
jokowi;Mon Aug 12 06:15:30 +0000 2024;Pagi ini saya bersama sejumlah menteri mengunjungi embung di IKN untuk menikmati udara pagi yang bersih. Indeks kualitas udara di IKN berada di angka 6 dari 50 menunjukkan kualitas udara yang sangat baik. Kami juga mengunjungi area Sumbu Kebangsaan simbol persatuan dan kesatuan https://t.co/tiFLhbjwuR;toleran
jokowi;Sun Aug 11 09:53:21 +0000 2024;Minggu ini dibuka dengan Ratas Rencana Kerja Pemerintah dan APBN 2025. Meresmikan Pabrik Bahan Anoda Baterai Lithium di Kendal Jawa Tengah. Kemudian kembali ke Jakarta untuk melakukan Upacara Penyerahan Surat Surat Kepercayaan Duta Besar LBBP untuk Republik Indonesia https://t.co/IwHzvjdvhH;toleran
jokowi;Sat Aug 10 12:38:11 +0000 2024;Empat pemudi Indonesia dengan penuh semangat memikul tanggung jawab besar. Mereka tidak hanya membawa bendera dari Monas ke Ibu Kota Nusantara tetapi juga membawa harapan dan semangat bangsa. https://t.co/1HcXL9uFdr;toleran
jokowi;Sat Aug 10 06:59:01 +0000 2024;Hari ini tercipta momen bersejarah. Untuk pertama kalinya bendera duplikat Sang Merah Putih dan teks proklamasi diarak dari Monas ke Ibu Kota Nusantara (IKN). Kirab ini adalah bagian dari peringatan HUT ke-79 Kemerdekaan RI. Berbagai elemen masyarakat terlibat, termasuk 180 Abang-None Jakarta, 122 Purna Paskibraka DKI Jakarta, serta siswa IPDN, politeknik, dan pamong praja. Kesenian dan kearifan lokal turut memeriahkan kirab ini, menghadirkan nuansa budaya yang kental sepanjang perjalanan. Semoga semangat kebangsaan, persatuan, dan gotong royong terus menyala dan menginspirasi seluruh rakyat Indonesia. https://t.co/1dCGNgmwcZ;toleran
jokowi;Fri Aug 09 08:31:07 +0000 2024;Hari ini saya menyerahkan Surat Keputusan (SK) Perhutanan Sosial SK Tanah Obyek Reforma Agraria (TORA) dan Sertifikat Layanan Dana Lingkungan kepada perwakilan masyarakat. Kolaborasi antara pemerintah bersama masyarakat sangat penting dalam upaya menjaga lingkungan, mengatasi dampak perubahan iklim, serta memastikan peningkatan kualitas hidup masyarakat. https://t.co/pD9F5hjGil;toleran
jokowi;Fri Aug 09 02:31:54 +0000 2024;Medali emas kedua untuk Indonesia dipersembahkan oleh Rizki Juniansyah dari cabang olahraga angkat besi putra kelas 73kg. Mencatatkan total angkatan 354kg dengan angkatan snatch 155 kg dan angkatan clean and jerk 199kg, Rizki berhasil memecahkan rekor olimpiade untuk angkatan clean and jerk serta menjadi atlet angkat besi Indonesia pertama yang mendapatkan medali emas di ajang olimpiade. https://t.co/OQRRsVY0QA;toleran
jokowi;Thu Aug 08 13:01:07 +0000 2024;Olimpiade Paris 2024 membawa kebanggaan baru bagi Indonesia berkat Veddriq Leonardo atlet panjat tebing kebanggaan bangsa yang meraih medali emas Indonesia pertama di Olimpiade Paris 2024. Raihan ini sekaligus menjadi sejarah penyumbang emas pertama Indonesia dari cabang panjat tebing kategori speed wall climbing olimpiade. selamat ! https://t.co/X4N3vKEyQu;toleran
jokowi;Thu Aug 08 12:11:49 +0000 2024;Hari ini saya menerima surat kepercayaan dari sepuluh duta besar negara sahabat. Yaitu, Duta Besar Amerika Serikat untuk Indonesia, Kamala Shirin Lakhdhir, Duta Besar Rusia untuk Indonesia, Sergei G. Tolchenov, Duta Besar Brunei Darussalam Brigadir Jenderal (Purn) Dato Seri Pahlawan Haji Abdul Razak bin Haji Abdul Kadir, Duta Besar Republik Lituania Darius Gaidys, Duta Besar Republik Kuba Dagmar Gonzales Grau, Duta Besar Republik Tunisia Mohamed Trabelsi, Duta Besar Republik Bulgaria Tanya Dimitrova, Duta Besar Papua Nugini Simon Namiss, Duta Besar Makedonia Utara Bilijana Stefanovska, dan Duta Besar Republik Slovenia Marko Ham https://t.co/qRlPAQ34j8;toleran
jokowi;Wed Aug 07 08:09:43 +0000 2024;Rencana besar pembangunan ekosistem mobil listrik yang terintegrasi di Indonesia mulai terealisasi. Hari ini saya meresmikan Pabrik Bahan Anoda Baterai Litium PT Indonesia BTR New Energy Material yang dibangun hanya dalam 10 bulan sejak penandatanganan perjanjian di Beijing. https://t.co/kZ0vVE6T9s;toleran
jokowi;Mon Aug 05 08:37:59 +0000 2024;Hari ini saya memimpin rapat terbatas bersama sejumlah menteri Kabinet Indonesia Maju untuk membahas beberapa hal seperti Rencana Kerja Pemerintah (RKP) Nota Keuangan dan Rancangan Anggaran Pendapatan dan Belanja Negara (RAPBN) Tahun 2025. https://t.co/1RyBuOrFAA;toleran
jokowi;Sun Aug 04 12:57:14 +0000 2024;Mengawali pekan dengan berkantor di IKN dan meninjau Hotel Nusantara. Kemudian bertolak ke Jakarta untuk hadir dalam acara Refleksi 10 Tahun Pemerintahan Bidang Konstruksi dan Investasi serta Festival Ekonomi Keuangan Digital Indonesia 2024. https://t.co/DagBQi8K5l;toleran
jokowi;Fri Aug 02 00:34:30 +0000 2024;Dengan perlindungan dan anugerah Allah SWT hingga hampir 79 tahun merdeka Indonesia berhasil bertahan dari berbagai krisis dan tantangan global. Ke depan kita harus selalu menjaga persatuan saling tolong menolong saling menguatkan saling mendoakan dan bekerjasama untuk kemajuan Indonesia yang kita cintai. Sebab tantangan kedepan akan semakin sulit. https://t.co/kUeE1Ae3Fd;toleran
jokowi;Thu Aug 01 07:54:08 +0000 2024;Transformasi digital harus inklusif dan berkeadilan. Semua orang di Indonesia harus mendapatkan akses kesempatan dan perlindungan yang sama. Oleh karena itu saya meminta Otoritas Jasa Keuangan (OJK) dan Bank Indonesia (BI) untuk meningkatkan perlindungan masyarakat di sektor ekonomi digital https://t.co/UXzrzMjVRb;toleran
jokowi;Wed Jul 31 14:09:23 +0000 2024;"Pembangunan infrastruktur dalam satu dekade terakhir terbukti membawa perubahan besar. Bertambahnya jumlah jalan nasional panjang jalan tol serta pembangunan pelabuhan dan bandara baru memberikan manfaat yang dapat dirasakan oleh masyarakat. Infrastruktur telah berhasil menekan biaya logistik yang berkontribusi terhadap rendahnya angka inflasi nasional. Untuk itu saya mengapresiasi kontribusi Gabungan Pengusaha Konstruksi Nasional Indonesia (Gapensi) dalam pembangunan pusat dan daerah. Saya juga berterima kasih atas penghargaan ""Bapak Konstruksi Indonesia"".  https://t.co/8fMtmUSNgr";toleran
jokowi;Tue Jul 30 14:47:10 +0000 2024;Hari ketiga di Ibu Kota Nusantara (IKN) saya mengunjungi Hotel Nusantara yang peletakan batu pertamanya dilakukan pada 21 September 2023 lalu. Hotel dengan kapasitas 191 kamar ini akan diresmikan pada 17 Agustus 2024. Saat ini, hotel masih dalam tahap penyelesaian di beberapa area, dan akan mulai beroperasi sepenuhnya pada Agustus 2024. https://t.co/RygLQYB0DQ;toleran
jokowi;Tue Jul 30 04:25:48 +0000 2024;Mengawali hari di kantor IKN dengan energi pola pikir dan semangat baru. Langkah awal yang memberikan harapan dan peluang baru untuk masa depan Indonesia yang jauh lebih baik. https://t.co/2ECCof0BYq;toleran
jokowi;Mon Jul 29 15:53:49 +0000 2024;Selamat kepada Garuda Muda atas pencapaian luar biasa meraih gelar juara Piala AFF U-19. Kemenangan atas Thailand 1-0 ini diraih atas kerja keras dan semangat juang yang sangat menginspirasi. Semoga prestasi ini membuka jalan untuk keberhasilan yang lebih besar. Majulah sepak bola indonesia https://t.co/LKeXtRegQn;toleran
jokowi;Sun Jul 28 13:21:10 +0000 2024;Jembatan Pulau Balang di Kabupaten Penajam Paser Utara adalah proyek penting di Kalimantan Timur menghubungkan Kota Balikpapan dengan Kabupaten Penajam Paser Utara dan Provinsi Kalimantan Selatan. Dibangun sejak 2015 dengan biaya Rp1 4 triliun jembatan ini telah diresmikan https://t.co/JZh9o9qFf6;toleran
jokowi;Sun Jul 28 13:17:24 +0000 2024;Pembangunan Ibu Kota Nusantara (IKN) terus berlanjut. Dalam kunjungan kali ini, saya menggunakan motor untuk memantau kondisi pembangunan dan mencoba jalan tol untuk merasakan kenyamanan berkendara di sana. Meski masih dalam tahap pembangunan, jalan tol sudah mulus dan cukup baik.Saya sudah meminta Menteri PUPR sekaligus Plt. Kepala Otorita IKN Bapak Basuki Hadimuljono untuk segera menyelesaikan pembangunan jalan tol dan memastikan penghijauan di sekitarnya tetap menjadi prioritas. https://t.co/7ciqaEhCYr;toleran
jokowi;Sun Jul 28 12:23:00 +0000 2024;Pekan ini dibuka dengan Konferensi dan Pameran Kelapa Internasional ke-51. Berkunjung ke Jayapura dan Merauke untuk meninjau serangkaian kegiatan termasuk hadir dalam puncak peringatan Hari Anak Nasional. Bertolak ke Jakarta untuk hadir dalam peringatan Hari Kebaya Nasional https://t.co/1GFKbOWDVB;toleran
jokowi;Sat Jul 27 08:34:15 +0000 2024;Hari ini saya dan Ibu Iriana meresmikan rehabilitasi Pasar Jongke di Kota Surakarta, yang memiliki luas 29 ribu meter persegi, terdiri dari 3 lantai dengan 1.601 los dan kios tersedia bagi para pedagang. Rehabilitasi ini penting untuk menjadikan Pasar Jongke lebih teratur, bersih, dan nyaman untuk pengunjung. Saya berharap semua pihak dapat menjaga kebersihan dan ketertiban, sehingga fasilitas ini bisa optimal dalam meningkatkan perekonomian lokal di Kota Surakarta. https://t.co/MPuaZhGXMW;toleran
jokowi;Fri Jul 26 22:59:49 +0000 2024;Saya melepas ekspor perdana 16 ribu pasang sepatu merk Hoka ke Amerika Serikat. Sepatu ini diproduksi oleh PT Yih Quan Footwear Indonesia produsen alas kaki asal Taiwan yang baru saja memulai investasinya di Indonesia. Lai Yih Group telah berinvestasi sebesar Rp1 7 triliun di di Kawasan Industri Terpadu (KIT) Batang dan menciptakan sekitar 13 ribu lapangan pekerjaan baru. Pemerintah berkomitmen untuk meningkatkan produksi dalam negeri dan angka ekspor, serta memperluas lapangan pekerjaan salah satunya pada sektor industri alas kaki, agar Indonesia menjadi pemain utama di pasar global. https://t.co/WnLKgDEUdj;toleran
jokowi;Fri Jul 26 22:58:51 +0000 2024;Hari ini Kawasan Industri Terpadu Batang resmi beroperasi. Kawasan ini tidak hanya menciptakan 250 ribu lapangan kerja baru bagi masyarakat tapi juga akan meningkatkan daya saing ekonomi Indonesia di tingkat global. Kawasan ini telah mendatangkan investasi sebesar Rp14 triliun https://t.co/FmKnNoIv94;toleran
jokowi;Thu Jul 25 23:21:55 +0000 2024;Delegasi World Bank menyampaikan apresiasi atas tingkat pertumbuhan ekonomi dan sejumlah program pemerintah Indonesia dalam kunjungan ke Istana Merdeka Jakarta hari ini. World Bank mengapresiasi pertumbuhan ekonomi Indonesia yang stabil di atas 5 persen dengan tingkat inflasi sebesar 2,58 persen, serta sejumlah program pemerintah terkait infrastruktur pertanian, penurunan stunting, dan penurunan tingkat kemiskinan ekstrem dari 6,2 persen menjadi 0,8 persen. Ke depan, pemerintah akan terus mendorong berbagai program seperti pengembangan SDM, dukungan untuk usaha kecil dan menengah, infrastruktur listrik, serta resiliensi pangan dan energi hijau untuk masa depan Indonesia. https://t.co/zQhtsXI2Oi;toleran
jokowi;Thu Jul 25 10:07:47 +0000 2024;Saya mengapresiasi kemitraan parlemen Indonesia Pasifik sebagai inisiatif strategis untuk memperkuat hubungan di kawasan Pasifik. Kemitraan ini penting dalam menghadapi tantangan global di berbagai sektor. Pertama, ancaman kenaikan permukaan air laut akibat perubahan iklim memerlukan mitigasi tepat melalui advokasi parlemen yang kuat. Kedua, sektor ekonomi biru Pasifik, dorongan parlemen sangat signifikan untuk meningkatkan kualitas regulasi, konektivitas, dan konservasi sumber daya laut agar potensi 10 persen PDB dunia dapat dioptimalkan untuk sebesar-besarnya manfaat bagi masyarakat. Ketiga, untuk meningkatkan kualitas dan kapasitas SDM, sdiperlukan regulasi yang adaptif dengan kondisi dan perkembangan global. https://t.co/OL5hQR36eV;toleran
